,apex,domain_malicious,subdomain_malicious,#total_scans,#benign_scans,#query,#ip,#ns,ns_matching,#soa,soa_matching,label,positives,response_code,rlength,url_after_redirects,url,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,url_length,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path,Alexa_Rank_Avg,Is_FQDN_In_Alexa_1Year
127,visionittechinc.ml,True,False,72.0,13.0,3399.0,2.0,1.0,True,1.0,True,1,13,"170    1
Name: response_code, dtype: int64","170    2751
Name: rlength, dtype: int64","170    True
Name: url_after_redirects, dtype: bool","170    http://visionittechinc.ml/turbo/admin/includes...
Name: url, dtype: object",N,81,0.5724791759797394,0,0,0,0,N,0,3,14.0,5.785714,0.0,37.214287,0.0,81,1,1,0,0,0,1000000.0,False
128,patgillen.com,True,False,98.0,0.0,2499.0,3.0,2.0,True,1.0,None,0,11,"60    1
Name: response_code, dtype: int64","60    1549
Name: rlength, dtype: int64","60    True
Name: url_after_redirects, dtype: bool","60    http://patgillen.com/migration/wwwmein-konto-z...
Name: url, dtype: object",N,80,0.5804024394019133,0,0,0,0,N,2,3,7.5,2.3,0.0,36.35,0.0,80,1,1,0,0,0,1000000.0,False
129,ofertas-especiais-de-outubro.com,True,False,21.0,0.0,26.0,2.0,1.0,True,1.0,True,1,11,"50    1
Name: response_code, dtype: int64","50    3087
Name: rlength, dtype: int64","50    True
Name: url_after_redirects, dtype: bool","50    https://www166.ofertas-especiais-de-outubro.co...
Name: url, dtype: object",N,80,0.5807548802226833,0,0,0,0,N,3,4,4.6666665,2.4166667,0.0,72.638885,0.0,80,1,0,0,0,0,1206.8995,False
130,donegalcentre.com,True,False,330.0,12.0,7242.0,3.0,3.0,True,1.0,None,0,12,"115    1
Name: response_code, dtype: int64","115    258
Name: rlength, dtype: int64","115    True
Name: url_after_redirects, dtype: bool","115    https://www.donegalcentre.com/funciones/108416...
Name: url, dtype: object",N,81,0.5949009745131478,0,0,0,0,N,0,4,24.0,4.95979,0.0,47.739509999999996,0.0,81,1,2,0,0,0,1000000.0,False
131,viajesaldesiertomarruecos.com,True,True,33.0,2.0,1879.0,7.0,4.0,True,3.0,None,0,13,"202    1
Name: response_code, dtype: int64","202    5008
Name: rlength, dtype: int64","202    True
Name: url_after_redirects, dtype: bool","202    https://www.viajesaldesiertomarruecos.com/OneD...
Name: url, dtype: object",N,81,0.5816090336880889,0,0,0,0,N,0,4,12.0,2.3333333,0.0,37.166668,0.0,81,1,2,0,0,0,1000000.0,False
132,ambientcontrols.com,True,True,37.0,0.0,3518.0,1.0,2.0,True,2.0,True,0,13,"293    1
Name: response_code, dtype: int64","293    315
Name: rlength, dtype: int64","293    True
Name: url_after_redirects, dtype: bool","293    http://www.ambientcontrols.com/uploads/resumes...
Name: url, dtype: object",N,81,0.5734543839587832,0,0,0,0,N,0,4,9.5,5.125,0.0,57.71875,0.0,81,1,2,0,0,0,2245.4976,False
133,0851sn.com,True,True,51.0,0.0,622.0,6.0,3.0,True,2.0,True,0,15,"24    1
Name: response_code, dtype: int64","24    5775
Name: rlength, dtype: int64","24    True
Name: url_after_redirects, dtype: bool","24    http://www.0851sn.com/wp-includes/blocks/WP/
Name: url, dtype: object",N,75,0.6070428517704467,0,0,0,0,N,1,1,11.0,3.0972223,0.0,22.73611,0.0,75,1,2,0,0,0,1000000.0,False
134,immigratemag.com,True,False,61.0,2.0,3179.0,1.0,1.0,True,1.0,True,1,13,"4    1
Name: response_code, dtype: int64","4    9372
Name: rlength, dtype: int64","4    True
Name: url_after_redirects, dtype: bool","4    https://immigratemag.com/bradesco.com.br/desktop
Name: url, dtype: object",N,78,0.5575987044811535,0,0,0,0,N,0,2,40.0,2.55,0.625,27.225,0.0,78,1,3,0,0,0,1000000.0,False
135,mosaicgc.com,False,True,60.0,3.0,18489.0,5.0,5.0,True,4.0,None,0,12,"132    1
Name: response_code, dtype: int64","132    315
Name: rlength, dtype: int64","132    True
Name: url_after_redirects, dtype: bool","132    https://nextsteps.mosaicgc.com/wp-content/Shar...
Name: url, dtype: object",N,81,0.5804440837267597,0,0,0,0,N,1,4,8.0,2.8585857999999997,0.0,39.454544,0.0,81,1,2,0,0,0,1000000.0,False
136,amazonsecures20191217.com,True,False,32.0,0.0,27.0,1.0,1.0,True,1.0,None,1,6,"156    1
Name: response_code, dtype: int64","156    607
Name: rlength, dtype: int64","156    True
Name: url_after_redirects, dtype: bool","156    http://amazonsecures20191217.com/
Name: url, dtype: object",N,65,0.5878143393048353,0,0,0,0,N,0,0,3.0,1.0,0.0,1.0,0.0,65,1,1,1,0,0,1000000.0,False
137,com-receive-transaction.host,False,False,87.0,4.0,61.0,2.0,1.0,True,1.0,True,1,12,"281    1
Name: response_code, dtype: int64","281    89959
Name: rlength, dtype: int64","281    True
Name: url_after_redirects, dtype: bool","281    https://myetherwallet.com-receive-transaction....
Name: url, dtype: object",N,81,0.5720954577386183,0,0,0,0,N,2,4,12.0,1.0,0.0,3.3823528,0.0,81,1,0,0,0,0,16520.44,False
138,live-on13387o63.com,True,True,56.0,1.0,1767.0,1.0,1.0,True,1.0,None,1,13,"261    1
Name: response_code, dtype: int64","261    6963
Name: rlength, dtype: int64","261    True
Name: url_after_redirects, dtype: bool","261    http://web-servicepaypal.com.live-on13387o63.com/
Name: url, dtype: object",N,81,0.6008194973291094,0,0,0,0,N,2,2,29.0,1.4137931000000001,0.0,6.655172299999999,0.0,81,1,3,1,0,0,1000000.0,False
139,cadastrosicoob.com,True,True,19.0,0.0,293.0,6.0,5.0,True,5.0,None,0,12,"182    1
Name: response_code, dtype: int64","182    447
Name: rlength, dtype: int64","182    True
Name: url_after_redirects, dtype: bool","182    https://cadastrosicoob.com/
Name: url, dtype: object",N,59,0.5559973359887455,0,0,0,0,N,0,0,6.0,1.0,0.0,1.0,0.0,59,1,1,0,0,0,1000000.0,False
140,e2orange.com,True,False,32.0,0.0,382.0,1.0,1.0,True,1.0,None,1,10,"6    1
Name: response_code, dtype: int64","6    3483
Name: rlength, dtype: int64","6    True
Name: url_after_redirects, dtype: bool","6    https://www.e2orange.com/89021112/
Name: url, dtype: object",N,64,0.5878211648352664,0,0,0,0,N,0,1,7.0,1.2272726999999999,0.0,3.4090910000000005,0.0,64,1,2,0,0,0,1000000.0,False
141,richwoodtx.gov,True,False,64.0,4.0,19605.0,1.0,1.0,True,1.0,None,0,13,"55    1
Name: response_code, dtype: int64","55    7586
Name: rlength, dtype: int64","55    True
Name: url_after_redirects, dtype: bool","55    https://richwoodtx.gov/new/wp-includes/css/dis...
Name: url, dtype: object",N,80,0.5824133094578421,0,0,0,0,N,1,3,19.0,4.8421054,0.0,35.263157,0.0,80,1,1,0,0,0,17430.254,False
142,myau-go.com,True,False,31.0,1.0,93.0,1.0,1.0,True,1.0,True,1,7,"211    1
Name: response_code, dtype: int64","211    10115
Name: rlength, dtype: int64","211    True
Name: url_after_redirects, dtype: bool","211    http://myau-go.com/
Name: url, dtype: object",N,51,0.5535974732241563,0,0,0,0,N,1,0,3.0,1.0,0.0,1.0,0.0,51,1,1,0,0,0,1000000.0,False
143,kujauhjc.org,True,False,31.0,0.0,22.0,2.0,1.0,True,1.0,None,1,11,"416    1
Name: response_code, dtype: int64","416    592
Name: rlength, dtype: int64","416    True
Name: url_after_redirects, dtype: bool","416    http://sign-in.account-secures.kujauhjc.org/su...
Name: url, dtype: object",N,81,0.5813945798160228,0,0,0,0,N,2,5,6.5,1.0,0.125,3.2916667,0.0,81,1,3,0,0,0,1000000.0,False
144,zonasegurabcpdigital.com,True,False,47.0,0.0,32.0,1.0,1.0,True,1.0,None,1,12,"287    1
Name: response_code, dtype: int64","287    380
Name: rlength, dtype: int64","287    True
Name: url_after_redirects, dtype: bool","287    http://zonasegurabcpdigital.com/m/iniciar-sesion
Name: url, dtype: object",N,80,0.58317928578615,0,0,0,0,N,1,0,6.0,1.5,0.0,9.0,0.0,80,1,1,0,0,0,1000000.0,False
145,sharpoikt.com,True,False,81.0,4.0,12.0,1.0,1.0,True,1.0,None,1,14,"73    1
Name: response_code, dtype: int64","73    9971
Name: rlength, dtype: int64","73    True
Name: url_after_redirects, dtype: bool","73    https://sharpoikt.com/judg/oustg/sharepoint/ve...
Name: url, dtype: object",N,80,0.5749184157302212,0,0,0,0,N,0,3,35.0,3.4285714999999994,0.14285715,34.314285,0.0,80,1,1,0,0,0,1000000.0,False
146,ferozitech.com,False,False,140.0,5.0,17583.0,1.0,2.0,True,1.0,None,0,14,"102    1
Name: response_code, dtype: int64","102    12080
Name: rlength, dtype: int64","102    True
Name: url_after_redirects, dtype: bool","102    https://ferozitech.com/BB/1/naverfile/naver.html
Name: url, dtype: object",N,80,0.5840609408697853,0,0,0,0,N,0,1,23.0,3.6086957,0.0,22.73913,0.0,80,1,1,0,0,0,112844.625,False
147,will-cases.fun,True,False,14.0,1.0,4.0,2.0,1.0,True,0.0,None,1,8,"113    1
Name: response_code, dtype: int64","113    0
Name: rlength, dtype: int64","113    False
Name: url_after_redirects, dtype: bool","113    http://will-cases.fun/
Name: url, dtype: object",N,54,0.5760365306755263,0,0,0,0,N,1,0,4.0,1.0,0.0,1.0,0.0,54,1,1,0,0,0,1000000.0,False
148,id4984.tk,True,True,91.0,0.0,304.0,1.0,1.0,True,1.0,True,1,13,"373    1
Name: response_code, dtype: int64","373    39090
Name: rlength, dtype: int64","373    True
Name: url_after_redirects, dtype: bool","373    https://www.allegro.pl.id4984.tk/78569/
Name: url, dtype: object",N,71,0.6005391813538642,0,0,0,0,N,0,3,19.0,1.244898,0.0,5.646258400000001,0.0,71,1,4,0,0,0,1000000.0,False
149,amazon-secures-20191213.com.cn,True,False,27.0,1.0,73.0,1.0,1.0,True,1.0,None,1,11,"343    1
Name: response_code, dtype: int64","343    612
Name: rlength, dtype: int64","343    True
Name: url_after_redirects, dtype: bool","343    http://amazon-secures-20191213.com.cn/
Name: url, dtype: object",N,70,0.5937579781523066,0,0,0,0,N,2,1,9.0,1.4444443999999999,0.0,6.222222299999999,0.0,70,1,2,1,0,0,1000000.0,False
150,frete-gratis-com-desconto.com,True,True,26.0,1.0,,,,,,,1,11,"367    1
Name: response_code, dtype: int64","367    4158
Name: rlength, dtype: int64","367    True
Name: url_after_redirects, dtype: bool","367    https://www37.frete-gratis-com-desconto.com/tk...
Name: url, dtype: object",N,81,0.5862084931020307,0,0,0,0,N,3,4,5.5,1.75,0.0,27.5,0.0,81,1,2,0,0,0,1000000.0,False
151,jeffnorths.com,True,False,72.0,0.0,234.0,2.0,2.0,True,1.0,None,1,16,"348    1
Name: response_code, dtype: int64","348    3294
Name: rlength, dtype: int64","348    True
Name: url_after_redirects, dtype: bool","348    http://jeffnorths.com/cloral/fetus/maxz/omex
Name: url, dtype: object",N,76,0.5732281430870306,0,0,0,0,N,0,0,47.0,4.468085299999999,0.21276596,26.765957,0.0,76,1,1,0,0,0,1000000.0,False
152,alnourtakafulam.com,True,False,72.0,25.0,619.0,1.0,1.0,True,1.0,True,0,14,"134    1
Name: response_code, dtype: int64","134    7572
Name: rlength, dtype: int64","134    True
Name: url_after_redirects, dtype: bool","134    https://alnourtakafulam.com/office365/OFF2019_...
Name: url, dtype: object",N,81,0.6174811207637967,0,0,0,0,N,0,3,37.0,3.4054055,0.0,51.432434,0.0,81,1,1,1,1,0,2242.8325,False
153,7as9.icu,True,True,78.0,1.0,118.0,13.0,1.0,True,1.0,True,1,17,"296    1
Name: response_code, dtype: int64","296    1229
Name: rlength, dtype: int64","296    True
Name: url_after_redirects, dtype: bool","296    http://paypal.co.uk.7as9.icu/n
Name: url, dtype: object",N,62,0.576077105148084,0,0,0,0,N,0,3,18.5,1.171875,0.0,1.546875,0.0,62,1,4,1,0,0,1000000.0,False
154,user38413.tk,True,True,70.0,0.0,362.0,1.0,1.0,True,1.0,True,1,13,"324    1
Name: response_code, dtype: int64","324    39090
Name: rlength, dtype: int64","324    True
Name: url_after_redirects, dtype: bool","324    https://www.allegro.pl.user38413.tk/78569/
Name: url, dtype: object",N,74,0.6027945054146181,0,0,0,0,N,0,3,17.333334,1.2623188,0.0,6.0623190000000005,0.0,74,1,4,0,0,0,1000000.0,False
155,environaquatech.com,True,True,2767.0,0.0,5625.0,13.0,2.0,True,3.0,None,0,15,"401    1
Name: response_code, dtype: int64","401    6287
Name: rlength, dtype: int64","401    True
Name: url_after_redirects, dtype: bool","401    http://environaquatech.com/images/slider/boa/l...
Name: url, dtype: object",N,81,0.5817384352389986,0,0,0,0,N,0,3,242.5,3.9423199999999996,1.6263992,27.435131,0.0,81,1,1,0,0,0,1109.1675,False
156,wav-serveco.gq,True,False,46.0,1.0,14.0,1.0,1.0,True,1.0,True,1,12,"68    1
Name: response_code, dtype: int64","68    6363
Name: rlength, dtype: int64","68    True
Name: url_after_redirects, dtype: bool","68    https://wav-serveco.gq/prc/2djjvqjxoritsjqmmkx...
Name: url, dtype: object",N,80,0.5988042857861502,0,0,0,0,N,1,3,19.0,1.5263158000000001,0.5263158,12.578947,0.0,80,1,1,0,0,0,1000000.0,False
157,stephanehamard.com,True,True,6269.0,1.0,32747.0,2.0,2.0,True,2.0,None,0,16,"359    1
Name: response_code, dtype: int64","359    3230
Name: rlength, dtype: int64","359    True
Name: url_after_redirects, dtype: bool","359    http://stephanehamard.com/components/com_jooml...
Name: url, dtype: object",N,81,0.5608501539796764,0,0,0,0,N,0,3,240.0,4.338964,0.0,61.887764000000004,0.0,81,1,1,0,0,0,1000000.0,False
158,fdsdispatch.com,True,False,147.0,1.0,30682.0,2.0,3.0,True,2.0,True,0,15,"275    1
Name: response_code, dtype: int64","275    129859
Name: rlength, dtype: int64","275    True
Name: url_after_redirects, dtype: bool","275    http://fdsdispatch.com/fonts/www.paypal.com/pa...
Name: url, dtype: object",N,81,0.5734543839587833,0,0,0,0,N,0,5,81.0,7.271605,0.54320985,75.19753,0.0,81,1,3,1,0,0,30546.033,False
159,patricelovely11.com,True,False,70.0,0.0,31.0,1.0,1.0,True,1.0,None,1,13,"351    1
Name: response_code, dtype: int64","351    8256
Name: rlength, dtype: int64","351    True
Name: url_after_redirects, dtype: bool","351    https://patricelovely11.com/PatriceLovely/mazo...
Name: url, dtype: object",N,81,0.5780496090961752,0,0,0,0,N,0,3,26.0,2.6923077,0.0,20.692307999999997,0.0,81,1,1,0,0,0,1000000.0,False
160,wdarmory.com,True,False,79.0,0.0,10533.0,9.0,3.0,True,3.0,True,0,15,"22    1
Name: response_code, dtype: int64","22    2166
Name: rlength, dtype: int64","22    True
Name: url_after_redirects, dtype: bool","22    https://wdarmory.com/library/toda/
Name: url, dtype: object",N,65,0.5523058851669198,0,0,0,0,N,0,0,26.0,2.1923077,0.0,12.038461999999999,0.0,65,1,1,0,0,0,1000000.0,False
161,pp-webid7727171.com,True,True,49.0,0.0,196.0,1.0,1.0,True,1.0,None,1,14,"240    1
Name: response_code, dtype: int64","240    6953
Name: rlength, dtype: int64","240    True
Name: url_after_redirects, dtype: bool","240    https://my.accountt1ppid.pp-webid7727171.com/n...
Name: url, dtype: object",N,81,0.5876816699447409,0,0,0,0,N,1,5,15.5,1.2333333,0.0,4.35,0.0,81,1,3,0,0,0,1000000.0,False
163,robertjkenner.com,True,True,49.0,5.0,1554.0,3.0,2.0,True,1.0,True,0,12,"44    1
Name: response_code, dtype: int64","44    674
Name: rlength, dtype: int64","44    True
Name: url_after_redirects, dtype: bool","44    https://www.robertjkenner.com/tmp_files/Activa...
Name: url, dtype: object",N,80,0.5854075456742927,0,0,0,0,N,0,4,10.0,1.625,0.625,20.125,0.0,80,1,2,0,0,0,1000000.0,False
164,inscripcionrut.com,True,True,31.0,4.0,22.0,1.0,1.0,True,1.0,True,1,11,"84    1
Name: response_code, dtype: int64","84    8960
Name: rlength, dtype: int64","84    True
Name: url_after_redirects, dtype: bool","84    https://personasecurity.inscripcionrut.com/
Name: url, dtype: object",N,74,0.5582598293430103,0,0,0,0,N,0,1,5.3333335,1.0,0.0,2.1666667,0.0,74,1,2,0,0,0,1000000.0,False
165,id-login.network,True,True,76.0,0.0,327.0,1.0,1.0,True,1.0,True,1,13,"418    1
Name: response_code, dtype: int64","418    168398
Name: rlength, dtype: int64","418    True
Name: url_after_redirects, dtype: bool","418    https://myee.id-login.network/login.php?&sessi...
Name: url, dtype: object",N,81,0.5927251880311796,0,0,0,0,N,1,5,13.5,1.0,0.30769232,3.7692308,0.0,81,2,2,0,0,0,1000000.0,False
166,kalepaflowers.com,True,False,52.0,2.0,1195.0,7.0,4.0,True,2.0,None,0,14,"151    1
Name: response_code, dtype: int64","151    42228
Name: rlength, dtype: int64","151    True
Name: url_after_redirects, dtype: bool","151    https://kalepaflowers.com/wp-content/uploads/f...
Name: url, dtype: object",N,81,0.576795120402081,0,0,0,0,N,1,3,27.0,4.962962999999999,0.0,51.037037,0.0,81,1,1,0,0,0,2851.8135,False
167,aheujal.com,True,True,253.0,1.0,112.0,1.0,1.0,True,1.0,None,1,15,"52    1
Name: response_code, dtype: int64","52    34060
Name: rlength, dtype: int64","52    True
Name: url_after_redirects, dtype: bool","52    http://manage.summary-appleid.apple.com.aheuja...
Name: url, dtype: object",N,80,0.5584620575101386,0,0,0,0,N,1,6,42.333332,1.0888889,0.008888889,7.101944400000001,0.0,80,1,0,1,0,0,1000000.0,False
168,lliz.cf,True,False,146.0,0.0,8.0,1.0,1.0,True,1.0,True,1,11,"45    1
Name: response_code, dtype: int64","45    24852
Name: rlength, dtype: int64","45    True
Name: url_after_redirects, dtype: bool","45    http://login.ezproxy01.rhul.ac.uk.lliz.cf/idp/...
Name: url, dtype: object",N,80,0.5866163655035482,0,0,0,0,N,0,8,6.4666667,1.6101450000000002,0.0,11.678261000000001,0.0,80,1,6,0,0,0,1000000.0,False
169,smbc-my.com,True,False,12.0,0.0,8.0,1.0,1.0,True,1.0,None,1,9,"41    1
Name: response_code, dtype: int64","41    86966
Name: rlength, dtype: int64","41    True
Name: url_after_redirects, dtype: bool","41    http://smbc-my.com/
Name: url, dtype: object",N,50,0.548804444547634,0,0,0,0,N,1,0,8.0,1.0,0.0,1.0,0.0,50,1,1,0,0,0,1000000.0,False
171,zumsphoumptres.com,True,False,28.0,0.0,52.0,2.0,1.0,True,1.0,None,1,12,"357    1
Name: response_code, dtype: int64","357    340
Name: rlength, dtype: int64","357    True
Name: url_after_redirects, dtype: bool","357    https://zumsphoumptres.com/.../AbSaa/AbSa/v3/l...
Name: url, dtype: object",N,81,0.5759094511558019,0,0,0,0,N,0,6,10.0,4.3333335,0.44444445,23.5,0.0,81,1,4,0,0,0,1000000.0,False
172,goldforce24.com,True,False,310.0,0.0,2977.0,1.0,1.0,True,1.0,None,1,14,"226    1
Name: response_code, dtype: int64","226    8671
Name: rlength, dtype: int64","226    True
Name: url_after_redirects, dtype: bool","226    http://goldforce24.com/adv/comptemob
Name: url, dtype: object",N,68,0.5598297410963065,0,0,0,0,N,0,0,48.0,3.3541667,0.0,42.4375,0.0,68,1,1,0,0,0,1000000.0,False
173,bbgspeed.com,True,False,94.0,0.0,4263.0,6.0,2.0,True,3.0,None,0,15,"82    1
Name: response_code, dtype: int64","82    9885
Name: rlength, dtype: int64","82    True
Name: url_after_redirects, dtype: bool","82    https://bbgspeed.com/wp-admin/one/onedrive/
Name: url, dtype: object",N,74,0.5731735430908108,0,0,0,0,N,1,0,27.0,2.851852,0.0,17.222220999999998,0.0,74,1,1,1,1,0,1000000.0,False
174,amarzonahktadmine.jp,True,True,10.0,1.0,,,,,,,1,9,"121    1
Name: response_code, dtype: int64","121    299
Name: rlength, dtype: int64","121    True
Name: url_after_redirects, dtype: bool","121    http://www.amarzonahktadmine.jp/
Name: url, dtype: object",N,64,0.5729585854222776,0,0,0,0,N,0,1,4.5,1.0,0.0,1.0,0.0,64,1,2,0,0,0,1000000.0,False
175,basic-accservices.info,False,False,23.0,0.0,15.0,1.0,3.0,True,1.0,None,1,14,"114    1
Name: response_code, dtype: int64","114    5908
Name: rlength, dtype: int64","114    True
Name: url_after_redirects, dtype: bool","114    https://basic-accservices.info/Dropboz/ZOHODRO...
Name: url, dtype: object",N,81,0.6070569115432081,0,0,0,0,N,1,3,14.0,4.0,0.0,46.42857,0.0,81,1,1,0,1,0,1000000.0,False
176,coderonstartups.com,True,False,58.0,5.0,466.0,44.0,2.0,True,2.0,None,0,13,"280    1
Name: response_code, dtype: int64","280    580
Name: rlength, dtype: int64","280    True
Name: url_after_redirects, dtype: bool","280    https://coderonstartups.com/paypal.html
Name: url, dtype: object",N,71,0.5606253824494468,0,0,0,0,N,0,1,12.0,1.0,0.0,4.6666665,0.0,71,1,1,1,0,0,345.0622,False
177,self-funding-membership.com,True,True,164.0,0.0,446.0,1.0,2.0,True,1.0,None,1,17,"96    1
Name: response_code, dtype: int64","96    48214
Name: rlength, dtype: int64","96    True
Name: url_after_redirects, dtype: bool","96    http://login.netflix.self-funding-membership.c...
Name: url, dtype: object",N,80,0.5848629910964583,0,0,0,0,N,2,5,32.5,1.4326923,0.0,8.096153999999999,0.0,80,1,0,1,0,0,1000000.0,False
178,olour.gq,True,False,31.0,1.0,33.0,3.0,1.0,True,1.0,True,1,15,"163    1
Name: response_code, dtype: int64","163    2337
Name: rlength, dtype: int64","163    True
Name: url_after_redirects, dtype: bool","163    https://olour.gq/wpadmin/onedri/one/index.php
Name: url, dtype: object",N,77,0.5817980257865875,0,0,0,0,N,0,1,13.0,2.9230769,0.0,18.076923,0.0,77,1,1,0,1,0,1000000.0,False
179,budleks.com.ua,True,False,126.0,5.0,1592.0,3.0,3.0,True,4.0,None,0,16,"255    1
Name: response_code, dtype: int64","255    38240
Name: rlength, dtype: int64","255    True
Name: url_after_redirects, dtype: bool","255    http://www.budleks.com.ua/ebay.com/signin
Name: url, dtype: object",N,73,0.5865701428176914,0,0,0,0,N,0,3,25.5,2.6258223,0.0,27.041940000000004,0.0,73,1,4,1,0,0,1000000.0,False
180,belletoday.com,True,True,914.0,4.0,12870.0,2.0,1.0,True,1.0,True,0,15,"8    1
Name: response_code, dtype: int64","8    0
Name: rlength, dtype: int64","8    True
Name: url_after_redirects, dtype: bool","8    http://maling.belletoday.com/.well-known/singt...
Name: url, dtype: object",N,79,0.572853523182151,0,0,0,0,N,1,5,114.0,7.1842103,0.20175439,74.947365,0.0,79,1,3,0,0,0,12893.933,False
181,apple.com.im,True,True,796.0,0.0,7636.0,5.0,4.0,True,3.0,None,1,12,"98    1
Name: response_code, dtype: int64","98    51493
Name: rlength, dtype: int64","98    True
Name: url_after_redirects, dtype: bool","98    https://www.apple.com.im/fr
Name: url, dtype: object",N,58,0.5653813988072469,0,0,0,0,N,0,2,36.0,1.9509332,0.0,8.52731,0.0,58,1,3,1,0,0,8354.038,False
182,com-de-signin.info,True,True,213.0,0.0,256.0,2.0,1.0,True,1.0,True,1,15,"271    1
Name: response_code, dtype: int64","271    6317
Name: rlength, dtype: int64","271    True
Name: url_after_redirects, dtype: bool","271    http://paypal.com-de-signin.info/index.php?ses...
Name: url, dtype: object",N,81,0.5907680896978275,0,0,0,0,N,2,5,88.5,1.0233918,1.7660818999999999,5.365497,0.0,81,1,2,1,0,0,1000000.0,False
183,lidescodocxx.org,True,True,59.0,0.0,23.0,1.0,1.0,True,1.0,None,1,12,"279    1
Name: response_code, dtype: int64","279    7559
Name: rlength, dtype: int64","279    True
Name: url_after_redirects, dtype: bool","279    http://www.lidescodocxx.org/cartemasterdesxx/m...
Name: url, dtype: object",N,81,0.5730417195513317,0,0,0,0,N,0,4,9.5,1.9772726999999999,0.0,23.181818,0.0,81,1,2,0,0,0,1000000.0,False
184,newpubgs9.com,True,True,20.0,2.0,79.0,1.0,1.0,True,1.0,None,0,15,"131    1
Name: response_code, dtype: int64","131    100968
Name: rlength, dtype: int64","131    True
Name: url_after_redirects, dtype: bool","131    http://pubgms9event.newpubgs9.com/login/facebook/
Name: url, dtype: object",N,81,0.5908435810575675,0,0,0,0,N,0,1,10.5,1.7,0.0,7.275,0.0,81,1,2,1,1,0,12488.78,False
185,enseverifi.tk,True,False,200.0,0.0,56.0,1.0,1.0,True,1.0,True,1,13,"167    1
Name: response_code, dtype: int64","167    332
Name: rlength, dtype: int64","167    True
Name: url_after_redirects, dtype: bool","167    https://enseverifi.tk/paypal/128724/en/
Name: url, dtype: object",N,71,0.5892603574855596,0,0,0,0,N,0,0,47.0,2.8723403999999997,0.0,16.021276,0.0,71,1,1,1,1,0,1000000.0,False
186,aggiorna-carte.it,True,True,83.0,2.0,396.0,1.0,3.0,True,1.0,True,0,12,"387    1
Name: response_code, dtype: int64","387    196
Name: rlength, dtype: int64","387    True
Name: url_after_redirects, dtype: bool","387    http://www.aggiorna-carte.it/info/codice-autor...
Name: url, dtype: object",N,81,0.5775872687741039,0,0,0,0,N,2,4,21.5,1.6293103999999998,0.0,18.251232,0.0,81,1,2,0,0,1,2849.7178,False
187,shadyhousepub.com,True,False,45.0,0.0,2201.0,2.0,2.0,True,1.0,True,0,13,"355    1
Name: response_code, dtype: int64","355    8076
Name: rlength, dtype: int64","355    True
Name: url_after_redirects, dtype: bool","355    https://www.shadyhousepub.com/wp-content/plugi...
Name: url, dtype: object",N,81,0.5810464901164968,0,0,0,0,N,1,4,15.5,4.2153845,0.0,34.75,0.0,81,1,2,0,0,0,8132.3447,False
188,2b85af9f81782c728a7ba7fd16288ca9082.info,True,True,160.0,0.0,77.0,1.0,1.0,True,1.0,True,1,15,"433    1
Name: response_code, dtype: int64","433    77
Name: rlength, dtype: int64","433    True
Name: url_after_redirects, dtype: bool","433    https://www.amazon.co.jp.2b85af9f81782c728a7ba...
Name: url, dtype: object",N,81,0.6017301306002275,0,0,0,0,N,0,6,8.666667,2.4352942000000004,0.0,43.407845,0.0,81,1,0,1,0,0,1000000.0,False
189,snmbcc.com,True,True,32.0,1.0,359.0,6.0,1.0,True,0.0,None,1,12,"43    1
Name: response_code, dtype: int64","43    88373
Name: rlength, dtype: int64","43    True
Name: url_after_redirects, dtype: bool","43    https://bk.snmbcc.com/
Name: url, dtype: object",N,53,0.5569666407524506,0,0,0,0,N,0,1,4.0,1.0,0.0,1.0,0.0,53,1,2,0,0,0,1000000.0,False
190,orrango.com,True,False,454.0,20.0,2115.0,1.0,2.0,True,1.0,True,0,9,"230    1
Name: response_code, dtype: int64","230    17431
Name: rlength, dtype: int64","230    True
Name: url_after_redirects, dtype: bool","230    http://www.orrango.com/PL/PL_alegro/?uclick=6j...
Name: url, dtype: object",N,81,0.6080677480638469,0,0,0,0,N,0,4,39.0,2.3619049,0.0,13.573016,0.0,81,1,2,0,0,0,9916.249,False
191,besttchange.net,True,False,99.0,3.0,24.0,1.0,2.0,True,1.0,True,1,10,"133    1
Name: response_code, dtype: int64","133    159919
Name: rlength, dtype: int64","133    True
Name: url_after_redirects, dtype: bool","133    https://besttchange.net/?H
Name: url, dtype: object",N,58,0.5591387369807653,0,0,0,0,N,0,0,101.0,1.0,0.0,1.0,0.0,58,1,1,0,0,0,1000000.0,False
192,microsoftexcel.ga,True,False,21.0,0.0,39.0,1.0,3.0,True,1.0,True,1,16,"116    1
Name: response_code, dtype: int64","116    1454
Name: rlength, dtype: int64","116    True
Name: url_after_redirects, dtype: bool","116    https://microsoftexcel.ga/excelz/bizmail.php
Name: url, dtype: object",N,76,0.5792030285511113,0,0,0,0,N,0,1,11.0,1.5454545,0.0,10.818182,0.0,76,1,1,1,0,0,1000000.0,False
